layer,timestamp,activity_score,peak_amplitude,dominant_frequency,patterns
session_layer,2025-10-06 00:09:04.352749,1.1531544633759345,0.5796228158611615,5000.0,
session_layer,2025-10-06 00:09:04.646665,1.3857303192304586,0.688299095813504,5000.0,cross_layer_interference
session_layer,2025-10-06 00:09:04.969718,1.4318531590372907,0.6152919136327837,5000.0,cross_layer_interference
session_layer,2025-10-06 00:09:05.269588,1.2906711078539523,0.47481717884053376,5000.0,cross_layer_interference
session_layer,2025-10-06 00:09:05.567967,0.5774350283658123,0.1838463851025995,5454.545454545454,
session_layer,2025-10-06 00:09:05.867440,0.5154993420827892,0.17229061390299258,5545.454545454545,
session_layer,2025-10-06 00:09:06.187806,0.6146123473668252,0.22939235484143422,5454.545454545454,
session_layer,2025-10-06 00:09:06.488625,0.7397307399251162,0.28259502049590873,5454.545454545454,
session_layer,2025-10-06 00:09:06.783715,0.8059659483889141,0.33450502216156175,5454.545454545454,
session_layer,2025-10-06 00:09:07.094981,1.1739574920631375,0.4477602038086522,5000.0,
session_layer,2025-10-06 00:09:07.392908,1.6015837191332958,0.5472325886654656,5000.0,"high_activity, cross_layer_interference"
session_layer,2025-10-06 00:09:07.689050,1.3312050595937228,0.45093193265190457,5000.0,"cross_layer_interference, cross_layer_interference"
session_layer,2025-10-06 00:09:07.997691,1.241799351033578,0.4851505367951114,5000.0,"cross_layer_interference, cross_layer_interference"
session_layer,2025-10-06 00:09:08.319630,0.9653498156842858,0.44978437527448156,5000.0,
session_layer,2025-10-06 00:09:08.620874,0.6789329318440626,0.35832717325344193,5000.0,
session_layer,2025-10-06 00:09:08.916118,0.7798602192306313,0.4263792431330776,5000.0,
session_layer,2025-10-06 00:09:09.209547,0.6580691903287272,0.3289362566277667,5000.0,
session_layer,2025-10-06 00:09:09.527278,0.45826462575404703,0.1935108684001644,5363.636363636364,
presentation_layer,2025-10-06 00:08:54.686595,0.9483673188000797,0.3509797336396545,6181.818181818182,
presentation_layer,2025-10-06 00:08:54.976648,0.835727804253479,0.280108623403104,6363.636363636363,
presentation_layer,2025-10-06 00:08:55.276623,0.7129674975184224,0.26186356970978486,6000.0,
presentation_layer,2025-10-06 00:08:55.569185,0.618987512816317,0.26511695467523333,6000.0,
presentation_layer,2025-10-06 00:08:55.881784,0.6403719977803314,0.32496955649286835,6000.0,
presentation_layer,2025-10-06 00:08:56.178143,0.5935836152679929,0.3216017620228828,6000.0,
presentation_layer,2025-10-06 00:08:56.474350,0.6839837889644612,0.3581534284461298,6000.0,
presentation_layer,2025-10-06 00:08:56.791924,0.5713302736761329,0.2600703000417388,6000.0,
presentation_layer,2025-10-06 00:08:57.086375,0.5201390059056357,0.19669317490916624,6909.090909090909,
presentation_layer,2025-10-06 00:08:57.380707,0.8399293002354531,0.2755687934167537,6818.181818181818,
presentation_layer,2025-10-06 00:08:57.674483,1.0841998017887373,0.3660060437891031,6000.0,
presentation_layer,2025-10-06 00:08:57.978699,1.3664252105818993,0.4616460051435171,6000.0,
presentation_layer,2025-10-06 00:08:58.269709,1.679934003110312,0.5498587039239442,6000.0,high_activity
presentation_layer,2025-10-06 00:08:58.562110,1.3164250651224472,0.45217007558438566,6000.0,cross_layer_interference
presentation_layer,2025-10-06 00:08:58.854218,0.9460871045584054,0.33553462264196754,6000.0,
presentation_layer,2025-10-06 00:08:59.171327,0.7214133490954647,0.25661838863565495,6000.0,
presentation_layer,2025-10-06 00:08:59.471770,0.5413735758355703,0.2228559387429094,6000.0,
presentation_layer,2025-10-06 00:08:59.774485,0.48235196984937073,0.2408010395468168,6000.0,
presentation_layer,2025-10-06 00:09:00.079887,0.591393149613401,0.32796454224504207,6000.0,
presentation_layer,2025-10-06 00:09:00.400548,0.7158365902330345,0.3964386832008069,6545.454545454545,
presentation_layer,2025-10-06 00:09:00.698264,0.8773693563119088,0.4438584088028812,6000.0,
presentation_layer,2025-10-06 00:09:00.989721,0.8810475200608547,0.360125806986869,6000.0,
presentation_layer,2025-10-06 00:09:01.286467,1.069170259183891,0.3281970805847122,6000.0,
presentation_layer,2025-10-06 00:09:01.604666,1.1346777218186812,0.3027304401171912,6000.0,
presentation_layer,2025-10-06 00:09:01.900158,1.1046857876566287,0.329902795860396,6000.0,
presentation_layer,2025-10-06 00:09:02.197096,0.918394341022244,0.3118604919714821,6000.0,
presentation_layer,2025-10-06 00:09:02.494356,0.7744046296930781,0.30005310744236524,6000.0,
presentation_layer,2025-10-06 00:09:02.812075,0.6928529856442035,0.2811959367695333,6000.0,
presentation_layer,2025-10-06 00:09:03.114652,0.5115435336477095,0.2170879271390905,6363.636363636363,
presentation_layer,2025-10-06 00:09:03.418594,0.48181571966316983,0.1926501157304576,6363.636363636363,
presentation_layer,2025-10-06 00:09:03.740834,0.5944562960427046,0.2574782953991979,6272.727272727273,
presentation_layer,2025-10-06 00:09:04.043455,0.7337317760082521,0.3558183051558569,6000.0,
presentation_layer,2025-10-06 00:09:04.352749,0.7944387691312647,0.40910878282988267,6909.090909090909,
presentation_layer,2025-10-06 00:09:04.646665,0.9074396622434234,0.4583639898002334,6000.0,
presentation_layer,2025-10-06 00:09:04.969718,0.8515190402621637,0.37148624690539256,6000.0,
presentation_layer,2025-10-06 00:09:05.269588,0.7090296762375756,0.26539142544551964,6000.0,
presentation_layer,2025-10-06 00:09:05.567967,0.5605294283871519,0.18196525753712234,6000.0,
presentation_layer,2025-10-06 00:09:05.867440,0.4870937084392632,0.16281023652168725,6909.090909090909,
presentation_layer,2025-10-06 00:09:06.187806,0.7713177545127649,0.28780954362953326,6909.090909090909,
presentation_layer,2025-10-06 00:09:06.488625,0.8854315152695614,0.34926504927384294,6818.181818181818,
presentation_layer,2025-10-06 00:09:06.783715,0.9493085408795747,0.40382421745076547,6909.090909090909,
presentation_layer,2025-10-06 00:09:07.094981,1.0860060828041782,0.426185059323092,6000.0,
presentation_layer,2025-10-06 00:09:07.392908,1.0339892451186694,0.3658680007414685,6000.0,
presentation_layer,2025-10-06 00:09:07.689050,1.027242289201395,0.354707108850147,6000.0,
presentation_layer,2025-10-06 00:09:07.997691,0.909557784604803,0.3582538627199413,6000.0,
presentation_layer,2025-10-06 00:09:08.319630,0.838589965975284,0.3902383872963131,6000.0,
presentation_layer,2025-10-06 00:09:08.620874,0.7074597673213173,0.37424472565530364,6000.0,
presentation_layer,2025-10-06 00:09:08.916118,0.7936951534824324,0.4296604936116725,6000.0,
presentation_layer,2025-10-06 00:09:09.209547,0.7267638772446994,0.3587329931326885,6000.0,
presentation_layer,2025-10-06 00:09:09.527278,0.5811198522497731,0.24484308490353152,6000.0,
application_layer,2025-10-06 00:08:54.686595,0.9812888569512481,0.3268628502644608,7090.909090909091,
application_layer,2025-10-06 00:08:54.976648,0.7291220309959651,0.23995567436215365,7000.0,
application_layer,2025-10-06 00:08:55.276623,0.5149455093613031,0.189705308379943,9909.090909090908,
application_layer,2025-10-06 00:08:55.569185,0.6897627047314293,0.29725838490366974,9909.090909090908,
application_layer,2025-10-06 00:08:55.881784,0.8607497051305898,0.43179740279417583,9909.090909090908,
application_layer,2025-10-06 00:08:56.178143,0.7528257034562434,0.40271456462887395,9818.181818181818,
application_layer,2025-10-06 00:08:56.474350,0.8933982445494338,0.4707987217650256,9000.0,
application_layer,2025-10-06 00:08:56.791924,0.9356510556752842,0.4247179202530875,9000.0,
application_layer,2025-10-06 00:08:57.086375,0.692897859696625,0.26032571278529193,7636.363636363636,
application_layer,2025-10-06 00:08:57.380707,0.8351774465599577,0.2757860583651098,8000.0,
application_layer,2025-10-06 00:08:57.674483,0.9459497743087578,0.3174815407989161,8000.0,
application_layer,2025-10-06 00:08:57.978699,1.05806058688427,0.3569850134572969,7545.454545454545,
application_layer,2025-10-06 00:08:58.269709,0.9871476706418425,0.3415186400934256,8000.0,
application_layer,2025-10-06 00:08:58.562110,1.196248785718951,0.40212045636207,7454.545454545454,
application_layer,2025-10-06 00:08:58.854218,1.04777569780551,0.36761343705764543,9000.0,
application_layer,2025-10-06 00:08:59.171327,0.8340354308509293,0.2975774148649967,9636.363636363636,
application_layer,2025-10-06 00:08:59.471770,0.7013176809532856,0.28729587282283364,9454.545454545454,
application_layer,2025-10-06 00:08:59.774485,0.770758740230077,0.38190734799343373,8000.0,
application_layer,2025-10-06 00:09:00.079887,0.8189815802117437,0.45698871202737085,8000.0,
application_layer,2025-10-06 00:09:00.400548,0.9461515144931321,0.5124400712721665,8000.0,
application_layer,2025-10-06 00:09:00.698264,0.9918409631779858,0.46445839801613853,7454.545454545454,
application_layer,2025-10-06 00:09:00.989721,0.8928073611188455,0.3472604244382423,7454.545454545454,
application_layer,2025-10-06 00:09:01.286467,0.678973116111879,0.2055930472905021,8000.0,
application_layer,2025-10-06 00:09:01.604666,0.9979054487373049,0.2690239768140823,8000.0,
application_layer,2025-10-06 00:09:01.900158,0.9873299448004168,0.2960926039893495,9363.636363636364,
application_layer,2025-10-06 00:09:02.197096,1.1160144990403797,0.38208107562830623,8000.0,
application_layer,2025-10-06 00:09:02.494356,1.1088070950543025,0.4192813927626933,9181.818181818182,
application_layer,2025-10-06 00:09:02.812075,1.0227637496196225,0.4273254849514366,9000.0,
application_layer,2025-10-06 00:09:03.114652,1.138663187078294,0.470486014650192,9000.0,
application_layer,2025-10-06 00:09:03.418594,0.7227567638754406,0.2917590007460623,8000.0,
application_layer,2025-10-06 00:09:03.740834,0.6896864051925696,0.294816784832454,7090.909090909091,
application_layer,2025-10-06 00:09:04.043455,0.7239347946325131,0.3473058422223624,7000.0,
application_layer,2025-10-06 00:09:04.352749,0.7102210803679084,0.3604140346954313,7000.0,
application_layer,2025-10-06 00:09:04.646665,0.8649526784037851,0.4327858562832061,9000.0,
application_layer,2025-10-06 00:09:04.969718,0.9976722407669563,0.44030232953214377,9000.0,
application_layer,2025-10-06 00:09:05.269588,0.9710270795106408,0.36132737162627393,9000.0,
application_layer,2025-10-06 00:09:05.567967,0.7395421695550236,0.2350679172582657,9000.0,
application_layer,2025-10-06 00:09:05.867440,0.9536068590186935,0.3092263735846208,9454.545454545454,
application_layer,2025-10-06 00:09:06.187806,0.951879375284512,0.36095116946625366,8000.0,
application_layer,2025-10-06 00:09:06.488625,1.13005704686939,0.43287203511068006,8181.818181818182,
application_layer,2025-10-06 00:09:06.783715,1.4393423615134437,0.5282841142421129,7454.545454545454,
application_layer,2025-10-06 00:09:07.094981,1.3741923155731857,0.4647177518873254,7454.545454545454,
application_layer,2025-10-06 00:09:07.392908,1.0695990994359517,0.3620847583459811,7454.545454545454,
application_layer,2025-10-06 00:09:07.689050,0.6169700891365419,0.211303497079235,8000.0,
application_layer,2025-10-06 00:09:07.997691,0.6306719717332956,0.24990798038096976,9909.090909090908,
application_layer,2025-10-06 00:09:08.319630,0.7841468395059907,0.36805876770699353,9909.090909090908,
application_layer,2025-10-06 00:09:08.620874,0.8074843722951158,0.42388794220386267,8000.0,
application_layer,2025-10-06 00:09:08.916118,0.8438451768085001,0.460797668500459,9000.0,
application_layer,2025-10-06 00:09:09.209547,0.8047601896049199,0.40071520982736064,8000.0,
application_layer,2025-10-06 00:09:09.527278,0.8802166872382197,0.36565728535174846,9000.0,
