timestamp,pattern_type,active_layers,topology_indicators,leakage_indicators,confidence,fft_correlation
2025-10-06 00:02:23.452191,layered_network_activity,"['data_link_layer', 'network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.804461475446037)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.97696276367864)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(3.5236811699679755)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(3.5366844333983565)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.8870580360828035)}, {'type': 'multi_layer_activity', 'active_layers': ['data_link_layer', 'network_layer', 'transport_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.8131722537593185), 'data_link_layer': np.float64(1.669732718157921), 'network_layer': np.float64(1.818774340064202), 'transport_layer': np.float64(2.105686872131424), 'session_layer': np.float64(0.6938935165386239), 'presentation_layer': np.float64(0.6036012039967654), 'application_layer': np.float64(0.7980670146462225)}, 'harmonic_relationships': []}"
2025-10-06 00:02:23.756203,layered_network_activity,"['data_link_layer', 'network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.7777592246839946)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.7930770788383392)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(3.3368262942382816)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(3.0972397386148796)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(1.9957549288351164)}, {'type': 'multi_layer_activity', 'active_layers': ['data_link_layer', 'network_layer', 'transport_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.027688094796732), 'data_link_layer': np.float64(1.5463168095647808), 'network_layer': np.float64(1.6374816064531441), 'transport_layer': np.float64(1.724164509476901), 'session_layer': np.float64(0.5794339846240301), 'presentation_layer': np.float64(0.7416523433836119), 'application_layer': np.float64(0.9377122255271776)}, 'harmonic_relationships': []}"
2025-10-06 00:02:24.329400,layered_network_activity,['data_link_layer'],"[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'physical_layer', 'coupling_strength': np.float64(1.7329162357356764)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.6128364331810356)}]",[],0.5345752668916712,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.0494141445882978), 'data_link_layer': np.float64(1.6907398349552827), 'network_layer': np.float64(0.9343156494874771), 'transport_layer': np.float64(1.183948579653347), 'session_layer': np.float64(0.8123900103621672), 'presentation_layer': np.float64(0.8299005518006537), 'application_layer': np.float64(1.0152020364545242)}, 'harmonic_relationships': []}"
2025-10-06 00:02:24.604086,layered_network_activity,['data_link_layer'],"[{'type': 'layer_coupling', 'primary_layer': 'physical_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.18565146644712)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'physical_layer', 'coupling_strength': np.float64(1.846349442846987)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.092042731361097)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.1481105659775723)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(1.9142144728986115)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.394210572572817), 'data_link_layer': np.float64(1.6728834312083525), 'network_layer': np.float64(1.370263515531912), 'transport_layer': np.float64(1.0453092329074192), 'session_layer': np.float64(0.8569108926036563), 'presentation_layer': np.float64(0.9466655127995015), 'application_layer': np.float64(1.3885426462991275)}, 'harmonic_relationships': []}"
2025-10-06 00:02:25.331740,layered_network_activity,"['network_layer', 'transport_layer', 'session_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'physical_layer', 'coupling_strength': np.float64(1.6030559296787459)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(1.3963968876466837)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.4890662608876464)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(1.7949911709130684)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(1.7087974162355166)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(1.9560535726931179)}, {'type': 'multi_layer_activity', 'active_layers': ['network_layer', 'transport_layer', 'session_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.020880150267709), 'data_link_layer': np.float64(1.2482776086892569), 'network_layer': np.float64(1.5598094867843222), 'transport_layer': np.float64(1.5275410389002215), 'session_layer': np.float64(1.6997693185271137), 'presentation_layer': np.float64(0.8945187243274655), 'application_layer': np.float64(0.8168375281486423)}, 'harmonic_relationships': []}"
2025-10-06 00:02:25.637495,layered_network_activity,"['data_link_layer', 'network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'physical_layer', 'coupling_strength': np.float64(2.0202237435673713)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.1033557864082946)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.581597791633009)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.255469876479534)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.526407879978298)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.3823110616140224)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(1.6832103080823684)}, {'type': 'multi_layer_activity', 'active_layers': ['data_link_layer', 'network_layer', 'transport_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.6994647791678781), 'data_link_layer': np.float64(1.584858454176311), 'network_layer': np.float64(1.7825479274248115), 'transport_layer': np.float64(1.9036241577172799), 'session_layer': np.float64(1.330278483158243), 'presentation_layer': np.float64(0.7144872948559855)}, 'harmonic_relationships': []}"
2025-10-06 00:02:25.957086,layered_network_activity,"['data_link_layer', 'network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'physical_layer', 'coupling_strength': np.float64(1.7595956327124134)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.4705449724409365)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.465643109924259)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.695870506832362)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.66811521040275)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.5673084198249523)}, {'type': 'multi_layer_activity', 'active_layers': ['data_link_layer', 'network_layer', 'transport_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'data_link_layer': np.float64(1.6868566584375677), 'network_layer': np.float64(1.7376886551613753), 'transport_layer': np.float64(1.8217551019521179), 'session_layer': np.float64(1.1840589045691416), 'presentation_layer': np.float64(0.6064055589201349), 'application_layer': np.float64(0.642772512178685)}, 'harmonic_relationships': []}"
2025-10-06 00:02:26.242579,layered_network_activity,"['data_link_layer', 'network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(3.3903448335183466)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.4344357712396203)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.8291853254625985)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.916839616655719)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.41963817291539)}, {'type': 'multi_layer_activity', 'active_layers': ['data_link_layer', 'network_layer', 'transport_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'data_link_layer': np.float64(2.0021539886970707), 'network_layer': np.float64(1.6157785563011442), 'transport_layer': np.float64(1.7225274594904358), 'session_layer': np.float64(0.8803857123428491), 'presentation_layer': np.float64(0.5660155335352524), 'application_layer': np.float64(0.7590555906546871)}, 'harmonic_relationships': []}"
2025-10-06 00:02:26.527083,layered_network_activity,"['data_link_layer', 'network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.9343494384643205)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.864934491602229)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.9594772958761566)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.6835717731344)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(1.773745373135597)}, {'type': 'multi_layer_activity', 'active_layers': ['data_link_layer', 'network_layer', 'transport_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.5359988198872855), 'data_link_layer': np.float64(1.7139841058373628), 'network_layer': np.float64(1.6296960181795634), 'transport_layer': np.float64(1.5675022564569991), 'session_layer': np.float64(0.7133517194962569), 'presentation_layer': np.float64(0.5491380778191435), 'application_layer': np.float64(0.755334087842286)}, 'harmonic_relationships': []}"
2025-10-06 00:02:26.815101,layered_network_activity,"['data_link_layer', 'network_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.8844898020103384)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.8850940383411707)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.7295936008993067)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.268561924782582)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.7919704099056186), 'data_link_layer': np.float64(1.7365414310645715), 'network_layer': np.float64(1.6019416103009427), 'transport_layer': np.float64(1.365736071791605), 'session_layer': np.float64(0.8248832878284336), 'presentation_layer': np.float64(0.5585621127743876), 'application_layer': np.float64(1.0732635220830695)}, 'harmonic_relationships': []}"
2025-10-06 00:02:27.124462,layered_network_activity,"['data_link_layer', 'network_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.7915993707922757)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(3.016769899874253)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.575866420055655)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.026491542172726)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.0517031249838333), 'data_link_layer': np.float64(1.7276829125316926), 'network_layer': np.float64(1.6597912378920776), 'transport_layer': np.float64(1.2541680752736986), 'session_layer': np.float64(0.574410665152087), 'presentation_layer': np.float64(0.541389491432744), 'application_layer': np.float64(1.0549663556298288)}, 'harmonic_relationships': []}"
2025-10-06 00:02:27.420406,layered_network_activity,"['data_link_layer', 'network_layer']","[{'type': 'layer_coupling', 'primary_layer': 'physical_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.3371731821333808)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(3.0863735210444787)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.8013444410177777)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.2653332258326664)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.3540435103895898), 'data_link_layer': np.float64(1.8929275710800375), 'network_layer': np.float64(1.622961571578397), 'transport_layer': np.float64(1.12406543759867), 'presentation_layer': np.float64(0.5211651357045418), 'application_layer': np.float64(0.9724219793317045)}, 'harmonic_relationships': []}"
2025-10-06 00:02:27.724258,layered_network_activity,"['data_link_layer', 'network_layer']","[{'type': 'layer_coupling', 'primary_layer': 'physical_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.3762600302630177)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'physical_layer', 'coupling_strength': np.float64(1.7553826410565136)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.6814466914736443)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(3.0380933537757437)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.1232418443734646)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.3307033670744428), 'data_link_layer': np.float64(1.6468461244700285), 'network_layer': np.float64(1.7013294016094647), 'transport_layer': np.float64(1.1174909248013292), 'presentation_layer': np.float64(0.5730226026452788), 'application_layer': np.float64(1.07677917198803)}, 'harmonic_relationships': []}"
2025-10-06 00:02:28.015726,layered_network_activity,['data_link_layer'],"[{'type': 'layer_coupling', 'primary_layer': 'physical_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.512959406157915)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'physical_layer', 'coupling_strength': np.float64(2.003576176329712)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.672587180999704)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.394738697438912)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(1.5892578163123519)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.4312179063624344), 'data_link_layer': np.float64(1.6086736140056253), 'network_layer': np.float64(1.3638870952053275), 'transport_layer': np.float64(1.0268149493428844), 'session_layer': np.float64(0.6994073390751079), 'presentation_layer': np.float64(0.7819823692921786), 'application_layer': np.float64(1.1752564563780146)}, 'harmonic_relationships': []}"
2025-10-06 00:02:29.217299,layered_network_activity,"['data_link_layer', 'session_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(1.708828007129324)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(1.8028565968738053)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(1.5832848344917905)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(1.8765538559775128)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'presentation_layer', 'coupling_strength': np.float64(2.0642808920850695)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.5970055004866973), 'data_link_layer': np.float64(1.5891400805717435), 'network_layer': np.float64(1.4817524959786845), 'transport_layer': np.float64(1.4723900702441424), 'session_layer': np.float64(1.5879330498856083), 'presentation_layer': np.float64(1.0095073184064134), 'application_layer': np.float64(0.9161238179785305)}, 'harmonic_relationships': []}"
2025-10-06 00:02:29.530146,layered_network_activity,"['data_link_layer', 'network_layer', 'transport_layer', 'session_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.2539566387094814)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.6046169957142262)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.2525414915929387)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(1.8969721878825456)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.291585843254647)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(1.8207193831708564)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'presentation_layer', 'coupling_strength': np.float64(1.9608283864961933)}, {'type': 'multi_layer_activity', 'active_layers': ['data_link_layer', 'network_layer', 'transport_layer', 'session_layer'], 'layer_count': 4, 'topology_confidence': 0.5714285714285714}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.671932749638058), 'data_link_layer': np.float64(1.9213885443290948), 'network_layer': np.float64(1.9521887476298994), 'transport_layer': np.float64(1.6170766411883104), 'session_layer': np.float64(1.5779455808843843), 'presentation_layer': np.float64(0.6705098212247544), 'application_layer': np.float64(0.827677678336001)}, 'harmonic_relationships': []}"
2025-10-06 00:02:29.824882,layered_network_activity,"['data_link_layer', 'network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.298214117905379)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(3.303256994671723)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.832996195571862)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.6406200026944737)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.6082469627854197)}, {'type': 'multi_layer_activity', 'active_layers': ['data_link_layer', 'network_layer', 'transport_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.8050610880865522), 'data_link_layer': np.float64(1.534114373445635), 'network_layer': np.float64(2.039994167915901), 'transport_layer': np.float64(1.7626787118659715), 'session_layer': np.float64(1.1448122810843742), 'presentation_layer': np.float64(0.5806712389768403), 'application_layer': np.float64(0.7596051631443395)}, 'harmonic_relationships': []}"
2025-10-06 00:02:30.120936,layered_network_activity,"['network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.5933441323917013)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(3.163018155959563)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(3.0423211462693343)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.768199788639089)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.17994053162575)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.8402763714997027), 'data_link_layer': np.float64(1.42128684616839), 'network_layer': np.float64(1.881016054255772), 'transport_layer': np.float64(1.5171167983519276), 'session_layer': np.float64(0.8611548650087688), 'application_layer': np.float64(0.6691408855047)}, 'harmonic_relationships': []}"
2025-10-06 00:02:31.024235,layered_network_activity,['network_layer'],"[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.1944918205088784)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.2550155675521424)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.2854721499411337)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(1.9975943170730182)}]",[],0.9732573855075173,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.188582020864179), 'data_link_layer': np.float64(1.4120268386121833), 'network_layer': np.float64(1.6397804100343607), 'transport_layer': np.float64(1.285334837890714), 'session_layer': np.float64(0.900417841637386), 'presentation_layer': np.float64(0.8266732876205465), 'application_layer': np.float64(1.057629419763285)}, 'harmonic_relationships': []}"
2025-10-06 00:02:31.311015,layered_network_activity,"['data_link_layer', 'network_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.223197749569836)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.096484423594222)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.011530846108837)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.08019874569571)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.0785595252243765), 'data_link_layer': np.float64(1.5085503147954618), 'network_layer': np.float64(1.5279307589862055), 'transport_layer': np.float64(1.4115183740463808), 'session_layer': np.float64(1.0065437997384974), 'presentation_layer': np.float64(1.074251317508756), 'application_layer': np.float64(1.1341351957829693)}, 'harmonic_relationships': []}"
2025-10-06 00:02:31.627652,layered_network_activity,"['data_link_layer', 'network_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'physical_layer', 'coupling_strength': np.float64(1.720590590493452)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.543392660161272)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.2366027574221126)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.130584771471751)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.2137074828804244)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(1.6807977241068808)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.033680247285349), 'data_link_layer': np.float64(1.67974610242179), 'network_layer': np.float64(1.5914944906557635), 'transport_layer': np.float64(1.4620103983608108), 'session_layer': np.float64(1.255514614410316), 'presentation_layer': np.float64(1.106480130740852), 'application_layer': np.float64(0.9620725827714048)}, 'harmonic_relationships': []}"
